implementation,solver,problem,num_txn,num_keys,num_values,synth_time_ms,check_time_ms,total_time_ms,initial_synth_clauses,total_synth_clauses,outcome,candidates,runId,endTime
all,GLUCOSE,SI_ax_c	SI_ax_b,5,3,5,493,16,516,41475,51216,UNSAT,6,30/03/2026 05:34:41,30/03/2026 05:47:31
all,GLUCOSE,SI_ax_c	SI_ax_b,5,3,5,493,16,514,41475,51216,UNSAT,6,30/03/2026 05:34:41,30/03/2026 05:47:31
all,GLUCOSE,SI_ax_c	SI_ax_b,5,4,5,2690,30,2730,62703,84270,UNSAT,10,30/03/2026 05:34:41,30/03/2026 05:47:34
all,GLUCOSE,SI_ax_c	SI_ax_b,5,4,5,2471,30,2509,62703,84270,UNSAT,10,30/03/2026 05:34:41,30/03/2026 05:47:37
all,GLUCOSE,SI_ax_c	SI_ax_b,5,4,5,2464,29,2501,62703,84270,UNSAT,10,30/03/2026 05:34:41,30/03/2026 05:47:39
all,GLUCOSE,SI_ax_c	SI_ax_b,5,5,5,3141,18,3165,89151,112731,UNSAT,6,30/03/2026 05:34:41,30/03/2026 05:47:42
all,GLUCOSE,SI_ax_c	SI_ax_b,5,5,5,3138,18,3164,89151,112731,UNSAT,6,30/03/2026 05:34:41,30/03/2026 05:47:45
all,GLUCOSE,SI_ax_c	SI_ax_b,5,5,5,3122,18,3147,89151,112731,UNSAT,6,30/03/2026 05:34:41,30/03/2026 05:47:49
all,GLUCOSE,SI_ax_c	SI_ax_b,5,6,5,1562,13,1578,120099,135699,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:47:50
all,GLUCOSE,SI_ax_c	SI_ax_b,5,6,5,1554,13,1570,120099,135699,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:47:52
all,GLUCOSE,SI_ax_c	SI_ax_b,5,6,5,1567,13,1582,120099,135699,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:47:53
all,GLUCOSE,SI_ax_c	SI_ax_b,5,7,5,2126,5,2132,155547,166181,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:47:55
all,GLUCOSE,SI_ax_c	SI_ax_b,5,7,5,2316,5,2322,155547,166181,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:47:58
all,GLUCOSE,SI_ax_c	SI_ax_b,5,7,5,2324,5,2331,155547,166181,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:48:00
all,GLUCOSE,SI_ax_c	SI_ax_b,5,8,5,3808,6,3815,195495,208754,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:48:04
all,GLUCOSE,SI_ax_c	SI_ax_b,5,8,5,3853,6,3861,195495,208754,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:48:08
all,GLUCOSE,SI_ax_c	SI_ax_b,5,8,5,3818,6,3826,195495,208754,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:48:12
all,GLUCOSE,SI_ax_c	SI_ax_b,5,9,5,6776,18,6796,239943,270919,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:48:18
all,GLUCOSE,SI_ax_c	SI_ax_b,5,9,5,6834,18,6855,239943,270919,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:48:25
all,GLUCOSE,SI_ax_c	SI_ax_b,5,9,5,6698,19,6719,239943,270919,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:48:32
all,GLUCOSE,SI_ax_c	SI_ax_b,5,10,5,71762,20,71784,288891,330311,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:49:44
all,GLUCOSE,SI_ax_c	SI_ax_b,5,10,5,70396,20,70419,288891,330311,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:50:54
all,GLUCOSE,SI_ax_c	SI_ax_b,5,10,5,69735,21,69758,288891,330311,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:52:04
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,3,5,6942,173,7229,9748,53526,UNSAT,119,30/03/2026 05:34:41,30/03/2026 05:52:11
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,3,5,6839,160,7114,9748,53526,UNSAT,119,30/03/2026 05:34:41,30/03/2026 05:52:18
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,3,5,6913,172,7200,9748,53526,UNSAT,119,30/03/2026 05:34:41,30/03/2026 05:52:25
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,4,5,10475,181,10781,11801,70089,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:52:36
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,4,5,10422,178,10724,11801,70089,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:52:47
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,4,5,10430,178,10732,11801,70089,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:52:58
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,5,5,10116,189,10428,14574,87107,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:53:08
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,5,5,10034,191,10340,14574,87107,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:53:18
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,5,5,10019,186,10327,14574,87107,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:53:29
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,6,5,11256,207,11584,17347,104125,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:53:40
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,6,5,10718,195,11029,17347,104125,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:53:51
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,6,5,10640,196,10954,17347,104125,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:54:02
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,7,5,13398,179,13684,20120,121143,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:54:16
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,7,5,13563,178,13851,20120,121143,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:54:30
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,7,5,13405,180,13689,20120,121143,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:54:44
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,8,5,18369,181,18675,22893,138161,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:55:02
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,8,5,18152,180,18457,22893,138161,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:55:21
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,8,5,18398,181,18703,22893,138161,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:55:39
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,9,5,19301,183,19604,25666,155179,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:55:59
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,9,5,19506,181,19806,25666,155179,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:56:19
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,9,5,20397,190,20702,25666,155179,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:56:40
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,10,5,28421,215,28765,28439,172197,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:57:08
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,10,5,28270,213,28615,28439,172197,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:57:37
all,GLUCOSE,Ser_ax_b	Ser_ax_c,5,10,5,28598,213,28942,28439,172197,UNSAT,120,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,3,5,8,1,10,8475,8774,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,3,5,8,1,10,8475,8774,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,3,5,8,1,10,8475,8774,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,4,5,12,2,17,10053,10599,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,4,5,12,2,17,10053,10599,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,4,5,12,2,16,10053,10599,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,5,5,15,1,18,12351,12846,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,5,5,15,1,18,12351,12846,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,5,5,15,1,18,12351,12846,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,6,5,22,4,27,14649,15455,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,6,5,22,3,27,14649,15455,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,6,5,22,4,27,14649,15455,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,7,5,26,2,29,16947,17638,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,7,5,26,2,29,16947,17638,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,7,5,26,2,29,16947,17638,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,8,5,34,4,39,19245,20311,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,8,5,33,4,39,19245,20311,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,8,5,33,4,39,19245,20311,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,9,5,40,4,46,21553,22749,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,9,5,39,4,46,21553,22749,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,9,5,40,4,46,21553,22749,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,10,5,55,6,64,23852,25519,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:58:06
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,10,5,55,6,64,23852,25519,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:58:07
all,GLUCOSE,Ser_ax_c	Ser_ax_b,5,10,5,54,6,64,23852,25519,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:58:07
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,3,53,16,69,11033,11033,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,3,21,13,35,11033,11033,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,3,24,6,31,11033,11033,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,4,18,6,24,12285,12285,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,4,35,9,45,12285,12285,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,4,30,7,37,12285,12285,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,5,27,7,35,14127,14127,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,5,25,6,31,14127,14127,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,5,14,4,18,14127,14127,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,6,14,5,20,15969,15969,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,6,16,7,23,15969,15969,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,6,18,11,29,15969,15969,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,7,14,5,20,17811,17811,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,7,12,4,17,17811,17811,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,7,12,3,16,17811,17811,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,8,14,4,19,19653,19653,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,8,12,5,18,19653,19653,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,8,12,4,16,19653,19653,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,9,18,3,21,21495,21495,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,9,16,5,21,21495,21495,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,9,16,2,19,21495,21495,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:11
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,10,15,3,18,23337,23337,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,10,21,5,27,23337,23337,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_b	CC_ax_b,5,5,10,27,4,32,23337,23337,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,3,6,10,18,6045,7253,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,3,3,5,14,6045,7253,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,3,3,6,14,6045,7253,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,4,5,6,14,7622,8732,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,4,8,7,18,7622,8732,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,4,7,7,16,7622,8732,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,5,6,4,11,9789,10341,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,5,7,3,11,9789,10341,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,5,6,3,11,9789,10341,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,6,7,4,12,11956,12623,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,6,5,2,8,11956,12623,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,6,5,2,9,11956,12623,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,7,6,4,14,14123,16899,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,7,6,4,15,14123,16899,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,7,6,5,15,14123,16899,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,8,6,2,10,16290,17187,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,8,6,2,10,16290,17187,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,8,6,2,9,16290,17187,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,9,7,3,13,18457,21058,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,9,7,3,13,18457,21058,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,9,7,3,13,18457,21058,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,10,10,5,16,20624,24598,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,10,11,3,16,20624,24598,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,RA_ax_c	CC_ax_c,5,5,10,11,3,17,20624,24598,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,3,12,7,21,11078,14124,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,3,18,11,31,11078,14124,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,3,18,10,29,11078,14124,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,4,25,13,41,12330,17682,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,4,22,11,36,12330,17682,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,4,22,14,39,12330,17682,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,5,17,10,29,14172,17213,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,5,15,9,25,14172,17213,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,5,18,9,29,14172,17213,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,6,19,14,34,16014,19055,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,6,20,14,34,16014,19055,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,6,19,13,34,16014,19055,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,7,53,36,97,17856,30378,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:12
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,7,52,34,95,17856,30378,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,7,51,34,93,17856,30378,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,8,36,25,63,19698,25421,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,8,35,24,62,19698,25421,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,8,32,22,59,19698,25421,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,9,47,34,85,21540,28894,SAT,5,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,9,44,33,82,21540,28894,SAT,5,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,9,39,27,71,21540,28894,SAT,5,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,10,23,13,36,23382,26438,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,10,23,13,36,23382,26438,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_b	PC_ax_b,5,5,10,24,13,38,23382,26438,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,3,3,15,37,6083,10299,SAT,15,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,3,3,15,37,6083,10299,SAT,15,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,3,3,15,38,6083,10299,SAT,15,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,4,4,3,10,7660,8770,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,4,4,3,10,7660,8770,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,4,4,3,10,7660,8770,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,5,5,5,16,9827,12496,SAT,5,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,5,5,5,15,9827,12496,SAT,5,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,5,5,5,16,9827,12496,SAT,5,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,6,24,33,91,11994,23088,SAT,29,30/03/2026 05:58:11,30/03/2026 05:58:13
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,6,20,32,87,11994,23088,SAT,29,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,6,22,30,87,11994,23088,SAT,29,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,7,21,15,53,14161,24093,SAT,15,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,7,19,15,51,14161,24093,SAT,15,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,7,19,17,52,14161,24093,SAT,15,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,8,10,5,21,16328,20394,SAT,5,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,8,10,7,23,16328,20394,SAT,5,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,8,11,5,21,16328,20394,SAT,5,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,9,15,6,28,18495,22821,SAT,6,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,9,15,9,29,18495,22821,SAT,6,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,9,17,9,30,18495,22821,SAT,6,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,10,23,11,45,20662,30147,SAT,11,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,10,23,11,46,20662,30147,SAT,11,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,CC_ax_c	PC_ax_c,5,5,10,23,11,45,20662,30147,SAT,11,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,3,34,5,39,15308,15308,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,3,32,5,37,15308,15308,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,3,33,4,38,15308,15308,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,4,32,8,40,16560,16560,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,4,32,7,39,16560,16560,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,4,32,7,39,16560,16560,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,5,34,6,40,18402,18402,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,5,34,6,40,18402,18402,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,5,33,6,40,18402,18402,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,6,36,6,43,20244,20244,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:14
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,6,35,6,41,20244,20244,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
